track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,local_time
1,KEWX20180101_225807_V06,-46.207,0.051,14.849,444.883,19.945,-99.492,29.042,9972.533,20180101_165807
1,KEWX20180101_230307_V06,-41.207,0.281,16.649,443.213,27.840,-99.483,29.050,13919.916,20180101_170307
1,KEWX20180101_230809_V06,-36.174,0.461,25.198,440.467,35.756,-99.439,29.062,17877.849,20180101_170809
1,KEWX20180101_231310_V06,-31.157,0.340,33.667,439.507,40.346,-99.396,29.067,20173.019,20180101_171310
1,KEWX20180101_231812_V06,-26.124,0.174,39.284,436.053,44.048,-99.367,29.083,22024.208,20180101_171812
1,KEWX20180101_232315_V06,-21.074,0.091,45.716,429.335,52.654,-99.334,29.114,26327.109,20180101_172315
1,KEWX20180102_221540_V06,-89.370,0.077,186.199,387.612,2.123,-98.614,29.307,1061.491,20180102_161540
7,KEWX20180105_020833_V06,142.044,0.074,19.730,506.938,29.033,-99.463,28.762,14516.445,20180104_200833
7,KEWX20180105_021319_V06,146.811,0.139,20.557,508.957,35.869,-99.459,28.753,17934.544,20180104_201319
1,KEWX20180104_222051_V06,-85.656,0.063,37.512,166.892,72.776,-99.392,30.297,36387.924,20180104_162051
2,KEWX20180104_224841_V06,-57.822,0.069,346.882,202.370,6.388,-97.785,30.144,3193.954,20180104_164841
3,KEWX20180104_224841_V06,-57.822,0.066,30.831,92.900,36.086,-99.432,30.630,18043.100,20180104_164841
4,KEWX20180105_011710_V06,90.661,0.072,55.881,204.340,60.307,-99.295,30.129,30153.580,20180104_191710
1,KEWX20180105_222020_V06,-86.926,0.275,244.353,405.203,2.725,-98.314,29.229,1362.518,20180105_162020
1,KEWX20180105_222936_V06,-77.659,0.375,244.555,403.807,9.059,-98.313,29.235,4529.570,20180105_162936
1,KEWX20180107_005051_V06,62.825,0.060,246.388,349.958,26.984,-98.304,29.478,13491.924,20180106_185051
2,KEWX20180107_010925_V06,81.391,0.060,389.048,273.792,69.123,-97.567,29.821,34561.592,20180106_190925
1,KEWX20180107_224440_V06,-64.136,0.403,62.875,317.526,66.112,-99.252,29.619,33056.030,20180107_164440
1,KEWX20180107_225356_V06,-54.870,0.135,63.056,327.349,73.557,-99.251,29.575,36778.400,20180107_165356
3,KEWX20180107_225356_V06,-54.870,0.196,56.424,435.255,79.033,-99.279,29.088,39516.285,20180107_165356
3,KEWX20180107_230311_V06,-45.620,0.235,64.198,429.489,95.866,-99.239,29.114,47933.159,20180107_170311
6,KEWX20180107_234901_V06,0.214,0.051,209.576,365.906,8.368,-98.494,29.406,4183.889,20180107_174901
3,KEWX20180109_000734_V06,17.975,0.365,225.279,342.344,5.390,-98.413,29.512,2694.942,20180108_180734
3,KEWX20180109_001649_V06,27.225,0.693,224.682,345.641,13.450,-98.416,29.497,6724.928,20180108_181649
3,KEWX20180109_002605_V06,36.492,0.478,230.206,343.183,16.864,-98.388,29.508,8432.063,20180108_182605
3,KEWX20180109_003521_V06,45.759,0.353,220.761,355.941,28.341,-98.436,29.451,14170.529,20180108_183521
3,KEWX20180109_004435_V06,54.992,0.326,221.021,360.581,32.549,-98.435,29.430,16274.698,20180108_184435
3,KEWX20180109_005351_V06,64.259,0.198,220.055,361.745,35.227,-98.440,29.424,17613.587,20180108_185351
3,KEWX20180109_010307_V06,73.525,0.278,218.797,362.885,41.093,-98.446,29.419,20546.723,20180108_190307
1,KEWX20180109_000734_V06,17.975,0.597,407.216,338.800,5.199,-97.475,29.527,2599.636,20180108_180734
1,KEWX20180109_001649_V06,27.225,0.097,407.366,339.711,12.871,-97.474,29.523,6435.471,20180108_181649
1,KEWX20180109_002605_V06,36.492,0.768,409.624,352.015,16.792,-97.463,29.468,8396.063,20180108_182605
1,KEWX20180109_003521_V06,45.759,0.563,410.991,357.471,20.895,-97.456,29.443,10447.635,20180108_183521
1,KEWX20180109_004435_V06,54.992,0.083,411.819,357.986,24.463,-97.452,29.441,12231.339,20180108_184435
