track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time
5,KTYX20180105_121607_V06,-20,-0.194,210.90,180.750000,15.850000,-76.43,44.154359,7925.000000,20180105_071607
5,KTYX20180105_122552_V06,-11,-0.501,208.00,178.138047,31.630640,-76.44,44.167323,15815.319865,20180105_072552
7,KTYX20180105_123537_V06,-1,0.039,210.00,180.950000,11.950000,-76.42,44.158417,5975.000000,20180105_073537
7,KTYX20180105_124521_V06,9,0.036,210.19,179.956489,21.219647,-76.43,44.157517,10609.823360,20180105_074521
7,KTYX20180105_130449_V06,28,0.000,210.53,178.175667,40.738825,-76.44,44.155903,20369.412401,20180105_080449
7,KTYX20180105_131434_V06,38,-0.305,185.36,169.637697,44.419435,-76.50,44.268807,22209.717507,20180105_081434
9-11,KTYX20180106_122038_V06,-16,0.214,210.15,180.100000,12.000000,-76.43,44.157708,6000.000000,20180106_072038
9-11,KTYX20180106_123023_V06,-6,0.251,210.15,180.293008,18.039330,-76.43,44.157715,9019.664967,20180106_073023
9-11,KTYX20180106_124009_V06,4,-0.203,210.35,180.800000,11.900000,-76.43,44.156836,5950.000000,20180106_074009
9-11,KTYX20180106_124954_V06,13,-0.273,210.59,180.435475,21.315223,-76.43,44.155728,10657.611732,20180106_074954
9-11,KTYX20180106_130925_V06,33,-0.483,225.63,190.040756,30.407472,-76.37,44.088460,15203.735942,20180106_080925
14,KTYX20180107_120615_V06,-30,0.040,210.85,180.950000,11.950000,-76.42,44.154592,5975.000000,20180107_070615
14,KTYX20180107_121559_V06,-21,0.009,211.91,180.176093,23.029096,-76.43,44.149773,11514.547813,20180107_071559
33,KTYX20180110_121332_V06,-22,-0.150,211.65,179.400000,15.800000,-76.43,44.150930,7900.000000,20180110_071332
33,KTYX20180110_122316_V06,-12,-0.498,208.01,177.302305,32.045992,-76.45,44.167211,16022.995992,20180110_072316
51,KTYX20180114_124511_V06,12,-0.219,211.70,181.800000,12.100000,-76.42,44.150802,6050.000000,20180114_074511
51,KTYX20180114_130442_V06,31,-0.517,211.26,176.035602,22.168543,-76.45,44.152546,11084.271379,20180114_080442
53,KTYX20180115_121118_V06,-22,0.014,211.80,181.800000,12.300000,-76.42,44.150352,6150.000000,20180115_071118
53,KTYX20180115_122103_V06,-12,-0.019,211.95,180.909867,21.942407,-76.42,44.149649,10971.203639,20180115_072103
53,KTYX20180115_123049_V06,-3,-0.354,200.06,175.690583,27.251080,-76.46,44.202915,13625.539996,20180115_073049
86,KTYX20180124_120130_V06,-26,-0.366,211.80,179.700000,15.400000,-76.43,44.150267,7700.000000,20180124_070130
86,KTYX20180124_121114_V06,-16,-0.635,212.69,182.590431,32.467427,-76.41,44.146364,16233.713436,20180124_071114
87,KTYX20180124_122058_V06,-7,0.112,211.40,180.600000,12.100000,-76.43,44.152103,6050.000000,20180124_072058
87,KTYX20180124_123042_V06,3,0.058,211.89,179.802747,22.842969,-76.43,44.149887,11421.484630,20180124_073042
89,KTYX20180124_125011_V06,23,0.013,212.00,180.400000,11.900000,-76.43,44.149396,5950.000000,20180124_075011
89,KTYX20180124_130940_V06,42,0.037,211.40,181.042089,15.960560,-76.42,44.152104,7980.279930,20180124_080940
89,KTYX20180124_131925_V06,52,0.021,210.96,181.586783,15.958505,-76.42,44.154130,7979.252559,20180124_081925
89,KTYX20180124_132910_V06,62,0.000,210.53,182.112670,16.181979,-76.42,44.156100,8090.989505,20180124_082910
89,KTYX20180124_133855_V06,71,0.000,210.14,182.585968,16.383106,-76.41,44.157873,8191.552755,20180124_083855
89,KTYX20180124_151217_V06,165,-0.257,308.15,325.031142,15.801343,-75.52,43.719053,7900.671646,20180124_101217
89,KTYX20180124_151715_V06,170,0.000,312.81,331.869863,15.784798,-75.48,43.697992,7892.399247,20180124_101715
89,KTYX20180124_152213_V06,175,-0.318,301.14,329.302083,22.801236,-75.50,43.750563,11400.617928,20180124_102213
111,KTYX20180205_120616_V06,-8,-0.001,211.10,180.900000,11.800000,-76.42,44.153465,5900.000000,20180205_070616
111,KTYX20180205_121601_V06,2,0.002,211.21,180.452743,18.673418,-76.43,44.152944,9336.708861,20180205_071601
111,KTYX20180205_122544_V06,11,-0.288,213.90,181.418511,25.001900,-76.42,44.140873,12500.949969,20180205_072544
124,KTYX20180208_122018_V06,9,-0.289,210.95,180.350000,15.750000,-76.43,44.154118,7875.000000,20180208_072018
124,KTYX20180208_123002_V06,19,-0.261,211.55,181.296429,23.786376,-76.42,44.151475,11893.187831,20180208_073002
124,KTYX20180208_123947_V06,28,-0.545,203.93,179.815098,24.212131,-76.43,44.185700,12106.065692,20180208_073947
124,KTYX20180208_124932_V06,38,-0.505,209.79,189.559021,23.890022,-76.37,44.159708,11945.010795,20180208_074932
137,KTYX20180212_114010_V06,-25,-0.306,211.15,180.450000,12.050000,-76.43,44.153222,6025.000000,20180212_064010
137,KTYX20180212_114954_V06,-16,-0.311,210.85,180.616412,20.141507,-76.43,44.154577,10070.753634,20180212_064954
137,KTYX20180212_120924_V06,4,-0.602,199.78,180.037927,24.847697,-76.43,44.204367,12423.848698,20180212_070924
137,KTYX20180212_121908_V06,14,-0.608,198.20,192.532246,32.394427,-76.35,44.211973,16197.213664,20180212_071908
137,KTYX20180212_122853_V06,23,0.000,196.11,201.522305,38.325940,-76.30,44.221670,19162.969839,20180212_072853
137,KTYX20180212_123838_V06,33,0.000,193.80,211.511259,44.916509,-76.23,44.232412,22458.254478,20180212_073838
137,KTYX20180212_124822_V06,43,0.000,191.48,221.500213,51.507078,-76.17,44.243121,25753.539116,20180212_074822
137,KTYX20180212_130752_V06,62,-0.606,172.20,171.977711,57.671135,-76.48,44.328122,28835.567586,20180212_080752
137,KTYX20180212_131737_V06,72,-0.601,167.36,165.382100,59.446126,-76.52,44.349614,29723.063227,20180212_081737
137,KTYX20180212_132721_V06,82,-0.607,166.27,163.654963,55.653529,-76.54,44.354416,27826.764500,20180212_082721
