track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time
1,KCLE20090103_124047_V03,-13,0.130,290.45,277.300000,15.000000,-82.00,41.455974,7500.000000,20090103_074047
3,KCLE20090103_132107_V03,28,0.245,54.05,272.950000,55.050000,-82.02,42.520102,27525.000000,20090103_082107
5,KCLE20090105_124256_V03,-11,0.314,291.35,282.200000,11.800000,-81.97,41.451953,5900.000000,20090105_074256
7,KCLE20090105_125259_V03,-1,0.363,406.95,48.550000,43.350000,-83.35,40.921828,21675.000000,20090105_075259
9,KCLE20090106_123554_V03,-18,0.163,283.05,372.050000,15.750000,-81.43,41.488560,7875.000000,20090106_073554
9,KCLE20090106_124144_V03,-12,0.236,283.84,368.540251,27.036351,-81.45,41.485082,13518.175487,20090106_074144
12,KCLE20090107_122727_V03,-26,-0.104,467.00,384.950000,57.850000,-81.36,40.660074,28925.000000,20090107_072727
18,KCLE20090108_123758_V03,-16,-0.121,387.70,353.600000,58.700000,-81.54,41.017779,29350.000000,20090108_073758
20,KCLE20090108_124933_V03,-4,-0.123,354.50,448.200000,49.500000,-80.98,41.164301,24750.000000,20090108_074933
21,KCLE20090108_130114_V03,8,-0.132,417.95,350.900000,47.400000,-81.56,40.881627,23700.000000,20090108_080114
22,KCLE20090108_130702_V03,14,0.466,211.50,287.600000,34.200000,-81.93,41.811449,17100.000000,20090108_080702
23,KCLE20090108_130702_V03,14,0.123,125.40,308.950000,32.350000,-81.81,42.199042,16175.000000,20090108_080702
24,KCLE20090108_131250_V03,19,-0.115,225.40,300.850000,49.550000,-81.85,41.748899,24775.000000,20090108_081250
24,KCLE20090108_131839_V03,25,-0.338,224.68,303.659365,61.816890,-81.84,41.752138,30908.444816,20090108_081839
25,KCLE20090109_132145_V03,28,-0.190,455.65,331.100000,58.800000,-81.68,40.712134,29400.000000,20090109_082145
25,KCLE20090109_133147_V03,38,-0.508,454.74,335.111100,72.483148,-81.65,40.716187,36241.574168,20090109_083147
29,KCLE20090112_123145_V03,-21,-0.365,300.00,315.200000,15.100000,-81.77,41.413024,7550.000000,20090112_073145
29,KCLE20090112_124148_V03,-11,-0.624,304.31,311.790025,28.380798,-81.79,41.393641,14190.399002,20090112_074148
30,KCLE20090112_124148_V03,-11,0.175,292.20,357.100000,12.000000,-81.52,41.447668,6000.000000,20090112_074148
33,KCLE20090114_122642_V03,-25,0.432,282.75,373.550000,15.550000,-81.42,41.489877,7775.000000,20090114_072642
33,KCLE20090114_123645_V03,-15,0.533,283.73,372.391043,19.014256,-81.43,41.485488,9507.127839,20090114_073645
34,KCLE20090114_130657_V03,15,-0.340,252.10,306.150000,11.750000,-81.82,41.628696,5875.000000,20090114_080657
34,KCLE20090114_131700_V03,26,-0.561,248.54,303.795968,24.089018,-81.84,41.644728,12044.508804,20090114_081700
35,KCLE20090115_122528_V03,-26,0.477,284.05,379.600000,15.800000,-81.38,41.483880,7900.000000,20090115_072528
36,KCLE20090117_130850_V03,18,-0.271,158.05,100.400000,60.500000,-83.07,42.045804,30250.000000,20090117_080850
